,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
895,CH13EQ,2018,32.166666666666664,Q44,02F,340591.0,366746.0,E01018326,E02003803,C1,E12000002,E06000050,37.0,13.170519627917756,0.0,1.617688999837427,1.6385298999981919,0.1999504360894386,1.3161541673345172,9.86485173807384,0.0,0.0033240260603643133,26.190005869413742,4.108470311123841,-1.4485446298770457,-4.249905291354362,-4.272373779150031,-1.9844871658174101,-4.184090588092235,24.349463408789124,-0.07757956823376304,-0.6755643216177125,0.7957829317137184,21.98387142103441
896,CH14DS,2018,2252.6666666666665,Q44,02F,340439.0,366818.0,E01018326,E02003803,C1,E12000002,E06000050,37.0,6.692044211103439,0.18327574142067007,6.766216130067343,6.858766297495841,1.018027698087127,5.874825626889636,0.414483682680338,0.0,0.1155559676644361,21.041423257677053,0.3848935859507987,-0.2228367621424301,-1.2382126126404762,-1.2336694941919883,-1.0163343650944816,-0.48148260966838413,-0.2036666927927915,-0.07757956823376304,0.09114364923147043,-1.1657973815662535,-1.2617152821787039
897,CH14EN,2018,958.5,Q44,02F,340213.0,366841.0,E01018329,E02003803,C1,E12000002,E06000050,-63.0,6.677431845011029,0.10422861829094854,6.104841998336572,6.202711005892219,0.6772509181772263,5.126300594002155,0.6569950581773599,0.0,0.0746029275534034,19.444918039550938,0.3764949639323853,-0.7514865441094797,-1.6250913412634649,-1.6155598673407883,-1.419626339113488,-1.0894436753885344,0.4264054185567416,-0.07757956823376304,-0.18862538830691175,-1.774056671955415,-1.8303509855018159
898,CH15PA,2018,335.0833333333333,Q44,02F,337848.0,367609.0,E01018314,E02003799,C1,E12000002,E06000050,84.0,8.260966534363922,0.003920951090066813,7.187949340385392,7.398427581298105,1.643021597580922,5.886603758217425,0.11541508808736643,0.0,0.0549179363274791,23.30835551063781,1.2866493649933097,-1.422322170958893,-0.991514714434266,-0.9195321772877237,-0.2766858962541732,-0.4719162692527377,-0.9806808862397505,-0.07757956823376304,-0.3231026098830627,-0.3021092533403617,-2.4365680476098834
899,CH21HD,2018,586.4166666666666,Q44,02F,341044.0,368890.0,E01018379,E02003796,C1,E12000002,E06000050,-45.0,5.846503949767263,0.11877228186605371,7.658856893712372,7.71992583895662,0.9219544372316926,5.503990997979009,0.3219063766231125,0.0,0.1624076401127009,20.43305388242375,-0.10109020417621635,-0.6542217193622953,-0.7160516946555197,-0.7323877534026723,-1.1300321793383838,-0.7826789709026136,-0.44419305396237,-0.07757956823376304,0.41120895506412336,-1.397582608626401,-1.598263344073194
900,CH23DP,2018,1078.5,Q44,02F,341575.0,366554.0,E01032930,E02003802,C1,E12000002,E06000050,66.0,6.32446333572495,0.11749682359240005,6.704650346551218,6.750036701264704,1.0110962282270415,5.307061311638563,0.6134173965847264,0.0,0.04605424729136756,20.123571797032383,0.17362233706627056,-0.6627517039028908,-1.2742262559183968,-1.2969610895932413,-1.0245374068729334,-0.9426276389085766,0.3131857017864524,-0.07757956823376304,-0.38365454312047786,-1.5154935001856917,-1.9341388659976502
901,CH23RD,2018,814.8333333333334,Q44,02F,341777.0,367644.0,E01018346,E02003801,C1,E12000002,E06000050,-60.0,5.8090545537028015,0.10338146725050941,7.616294204560649,7.708770816697981,1.026174034263991,5.3259721121429155,0.728497455558351,0.0,0.04717692156612868,20.701850439616546,-0.12261466642785931,-0.7571521040323419,-0.7409492500266407,-0.7388811018556997,-1.0066935908649155,-0.9272680585029663,0.6121767721357724,-0.07757956823376304,-0.3759850392089867,-1.2951726689150578,-1.4600357076228783
902,CH35UJ,2018,617.1666666666666,Q44,02F,342377.0,366112.0,E01018319,E02003804,C1,E12000002,E06000050,-43.0,5.558850512544527,0.11490328887496576,8.843521235417818,8.927689523908557,0.8394794968188578,5.609720483668741,0.256546586068818,0.0,0.0830475582224089,21.307189891884466,-0.2664222576063581,-0.6800966939368177,-0.023068083148675304,-0.029347430087157598,-1.2276370734716817,-0.6968042065677307,-0.6140052169898041,-0.07757956823376304,-0.13093623535930662,-1.06454182505648,-1.7983874022132071
903,CH39RE,2018,683.25,Q44,02F,348485.0,358842.0,E01018371,E02003809,D1,E12000002,E06000050,-23.0,5.045321249912895,0.24660181121218597,9.169332695912809,9.290449741888722,1.010786794361935,7.12597054426561,0.6157133920603844,0.0,0.18110217992968747,23.33484353370173,-0.5615789861581963,0.2006740711762799,0.1675192373400146,0.18181561787692413,-1.0249036061025876,0.5347123923932072,0.3191509589379241,-0.07757956823376304,0.5389199478900821,-0.29201746915466253,0.6014020414892509
904,CH410DD,2018,1240.0,Q44,12F,330170.0,389402.0,E01007156,E02001481,A1,E12000002,E08000015,113.0,7.937100754877444,0.3336802802776673,6.158874467562593,6.255036716432589,0.864688268343242,5.6557919083772346,0.5055670005200893,0.015572664780043132,0.04690933977676995,21.567437593608307,1.1005038599187726,0.7830357291704149,-1.5934844005084352,-1.5851010243449586,-1.197803775459561,-0.6593844393797549,0.03297811721826486,-0.05181793610845304,-0.37781301338303397,-0.9653889500275121,-0.0982142675289932
905,CH412TF,2018,715.4166666666666,Q44,12F,331613.0,388324.0,E01007129,E02001482,A1,E12000002,E08000015,84.0,8.500288124352194,0.05643977895511301,5.709042870951852,5.783926977521516,1.0968801106445787,5.689808003116531,0.564228887495216,0.0,0.01526544532788314,21.691571882085146,1.424202144772157,-1.0710877958070102,-1.8566187866928288,-1.859334425537435,-0.9230165482970355,-0.6317561566895097,0.18538836562997152,-0.07757956823376304,-0.5939869987557642,-0.9180945012749363,-1.992398277931844
906,CH413RH,2018,530.3333333333334,Q44,12F,331597.0,389331.0,E01007126,E02001482,A1,E12000002,E08000015,-56.0,8.090502262433661,0.02615420285594566,4.681335963694439,4.7785903849448434,1.054184911936557,5.20271043827143,1.2267064862799943,0.0005500187006358216,0.022773397527155292,20.379398705423068,1.188673104438908,-1.2736310708519107,-2.4577882649068097,-2.444541756981706,-0.9735441428492356,-1.027382677676461,1.9065804479915676,-0.07666968032260864,-0.5426967268985431,-1.4180249219477732,-1.2422856826242927
907,CH416AJ,2018,201.41666666666666,Q44,12F,332355.0,388952.0,E01007126,E02001482,A1,E12000002,E08000015,-56.0,10.169198882707368,0.0170293779393292,5.861264726536551,5.870753165474317,0.711827499615576,5.55064202192148,1.6490230693757517,0.0,0.07408124086587653,23.968474017033824,2.383427403244776,-1.3346558939152442,-1.767574787038464,-1.8087928237231534,-1.3787067148750412,-0.7447884462215716,3.0038069208682265,-0.07757956823376304,-0.1921892698177904,-0.050607905449700154,1.9740167684230512
908,CH418DB,2018,1354.5833333333333,Q44,12F,330510.0,389557.0,E01032903,E02001476,A1,E12000002,E08000015,125.0,7.581133669599961,0.08317348276532928,5.9615953575249305,6.0770983760777355,0.9266932998921567,5.788692106697563,0.6575776155451574,0.006262213596733891,0.04086508607484377,21.120630764174635,0.8959077677229481,-0.8922986617957736,-1.7088851814181953,-1.6886790917201842,-1.124423976580412,-0.5514412943207815,0.4279189687972534,-0.06722007965246923,-0.41910408814185607,-1.1356197779175392,-1.7434751847900816
909,CH420LQ,2018,1269.0,Q44,12F,331812.0,387511.0,E01007292,E02001487,A1,E12000002,E08000015,-68.0,8.63229210329043,0.09272760198096425,6.3943016985189916,6.525598901331919,1.2280640309724584,6.141505739200276,0.38961557895500354,0.0,0.02468663938571129,23.009803955731048,1.5000729186781494,-0.8284028128356037,-1.4557684188487239,-1.4276065340580226,-0.7677670556450699,-0.26488180386591786,-0.2682768521610603,-0.07757956823376304,-0.5296264925058061,-0.41585567575751836,-1.6314193411161062
910,CH422AG,2018,652.5833333333334,Q44,12F,333152.0,386599.0,E01007290,E02001493,A1,E12000002,E08000015,-53.0,7.6382428440801675,0.08293898038292358,4.933194672914881,5.027055082332232,0.9557783172135687,4.250925512160931,0.8471843857737017,0.0017937104541834031,0.02434232782589195,18.80391883239771,0.9287319090844216,-0.8938669621768776,-2.3104604930134016,-2.2999102339775406,-1.0900033389623485,-1.8004338818323766,0.9205389038383285,-0.0746122592013864,-0.5319786430041044,-2.0182736769838563,-1.9510972854371587
911,CH423TD,2018,350.8333333333333,Q44,12F,332570.0,387001.0,E01007296,E02001493,A1,E12000002,E08000015,-16.0,7.418186000205897,0.06228744154447898,6.689061842317986,6.840149004034823,1.3834669189082691,7.007336896371696,0.6875455787208707,0.0,0.08316445781792885,23.39897183978604,0.8022517591499796,-1.0319799139450472,-1.283344938385013,-1.2445066373990346,-0.5838556475366365,0.43835671177471464,0.5057791425407265,-0.07757956823376304,-0.13013764049947277,-0.26758495398976684,-1.1761728583866113
912,CH430TS,2018,181.33333333333334,Q44,12F,329508.0,386547.0,E01007247,E02001490,A1,E12000002,E08000015,-22.0,5.631375384469179,0.02311807978681261,8.837614396944717,8.951863516608555,0.9975657700137046,7.617960020996776,0.5990959954651868,0.0,0.0022240014233609108,23.82097876734021,-0.22473777048244403,-1.2939359944844675,-0.026523359140002773,-0.015275727273614396,-1.0405500154892864,0.9343121832548993,0.2759770742638119,-0.07757956823376304,-0.6830790954447243,-0.10680274583970631,-2.0186310816552013
913,CH430TX,2018,239.58333333333334,Q44,12F,329542.0,386732.0,E01007246,E02001490,A1,E12000002,E08000015,-117.0,5.907216923414283,0.16340887537809626,7.6821520867090145,7.7985332259557545,1.472075121625802,7.30247119832784,0.25441446752358815,0.0,0.0,22.898119812225364,-0.06619473864719036,-0.35570199475234743,-0.7024248921889893,-0.6866303229885771,-0.47899234963917375,0.6780683538231668,-0.6195447032538495,-0.07757956823376304,-0.6982722712385295,-0.45840669100332154,-2.5039235991142568
914,CH433DB,2018,518.5833333333334,Q44,12F,330104.0,385782.0,E01007253,E02001496,A1,E12000002,E08000015,36.0,6.699536003183055,0.23720428330432974,6.756183236399077,6.869024525278543,0.6866637682299898,5.7570976612639875,0.36314278504688086,0.007117756548325935,0.026382704928102473,20.619786782855112,0.38919957784282494,0.13782547045788765,-1.244081474092058,-1.2276981706070424,-1.4084867101753673,-0.5771026842178393,-0.33705617897336787,-0.06580476743085376,-0.5180398893351915,-1.3264384493595704,-1.621573958045743
915,CH435RE,2018,679.0,Q44,12F,331098.0,388098.0,E01007129,E02001482,A1,E12000002,E08000015,84.0,7.892562783745523,0.12128086781908531,5.313968179685712,5.430699858623541,0.8714337964490811,5.077788620566401,0.5792957892927334,0.0,0.06517737436665784,19.973061716496364,1.0749051592950383,-0.6374448479897667,-2.0877224645282118,-2.0649482479829433,-1.189820786283116,-1.12884568570797,0.22453388862905413,-0.07757956823376304,-0.2530156737698032,-1.5728369737577417,-1.7335492900521838
916,CH439JW,2018,478.1666666666667,Q44,12F,329301.0,387409.0,E01007163,E02001490,A1,E12000002,E08000015,-24.0,5.978575766689183,0.1537472039426228,7.229409371780531,7.309213805450995,0.9399611502843527,6.0357162343824875,0.701778258005778,0.0,0.035137594213639815,21.11899241875542,-0.025180439624914206,-0.4203171293147822,-0.9672621719393769,-0.9714635961548554,-1.1087221509540524,-0.35080531646098356,0.5427572606550761,-0.07757956823376304,-0.45823121719438936,-1.1362439780834959,-1.4100146898676282
917,CH444AA,2018,714.3333333333334,Q44,12F,330834.0,390868.0,E01007271,E02001476,A1,E12000002,E08000015,75.0,7.746215976830857,0.10701132058014466,5.846089806260308,6.017784357687337,0.8827906402141283,5.9368329912641835,0.4121916308086027,0.0,0.005423937859188114,21.102826917385254,0.9907906834391119,-0.7328764429417419,-1.776451538610323,-1.7232058349778996,-1.1763805397327427,-0.43111947995149924,-0.20962170401313987,-0.07757956823376304,-0.6612188590762356,-1.1424029409735401,-2.413711725803668
918,CH445UF,2018,1241.75,Q44,12F,330584.0,391493.0,E01007214,E02001473,A1,E12000002,E08000015,-36.0,7.613677076011779,0.08287893421274799,6.842636736525471,6.958481275327368,1.0084840433149134,6.139477156794736,0.34516057453928833,0.000573643481486964,0.02237965701810705,22.148732703682317,0.9146124571562656,-0.89426853776261,-1.1935094625645157,-1.175625316239357,-1.0276287947603162,-0.2665294429788219,-0.38377600528266903,-0.07663059819235511,-0.545386549264786,-0.7439188620215887,-2.1610745495855115
919,CH448AT,2018,407.09090909090907,Q44,12F,331820.0,391825.0,E01007220,E02001471,A1,E12000002,E08000015,-41.0,8.799963757203598,0.0496659224231747,5.178698513935973,5.216581460959429,1.2445032473237456,5.908834727220391,0.30947582590152906,0.0008837279178486527,0.03172494430677894,21.529908668949716,1.5964440905686725,-1.1163898591447057,-2.1668500774718327,-2.189586759139675,-0.7483120798236861,-0.45386000792117226,-0.4764890372841162,-0.07611763003371529,-0.48154459703894714,-0.9796872541124161,-2.7436837920724866
920,CH453HE,2018,561.75,Q44,12F,329245.0,393005.0,E01007308,E02001469,A1,E12000002,E08000015,9.0,5.63309818715214,0.1509232690940344,6.638410797974505,6.793293625075306,1.0617572704632219,6.120213734102481,0.2244811845386336,0.0,0.02615341181597998,19.983767270425815,-0.22374757023321723,-0.43920298477527153,-1.3129738741097166,-1.2717811954795588,-0.9645826419541166,-0.28217542738127216,-0.6973147739208437,-0.07757956823376304,-0.5196062959589433,-1.5687582193869956,-3.2292323886015977
921,CH453HF,2018,262.4166666666667,Q44,12F,329415.0,393070.0,E01007307,E02001469,A1,E12000002,E08000015,-67.0,5.3144938070111705,0.16422532933250109,6.575411131978023,6.637130848503381,0.7264815065122091,5.784042844900296,0.4199424111407583,0.04078560779546428,0.005943764457643572,19.08710235519578,-0.40686902676480147,-0.350241730192511,-1.3498262841376212,-1.362683687663155,-1.3613644435788752,-0.5552174808648371,-0.18948429594937802,-0.010108532359386751,-0.6576676846886336,-1.910382386262469,-2.9770549576178658
922,CH453NA,2018,480.9166666666667,Q44,12F,329565.0,392235.0,E01007312,E02001469,A1,E12000002,E08000015,65.0,6.586532730389242,0.25429343707608737,7.870996010653061,7.944771577141698,0.8531113465979021,5.358706240914103,0.596395554496567,0.0,0.07242084822159246,21.5938108866156,0.3242496738343394,0.2521139740459989,-0.5919583745275605,-0.6015048477156679,-1.211504473097986,-0.9006810040441704,0.2689610217624152,-0.07757956823376304,-0.2035321750274581,-0.9553408773324099,-0.03729192133413564
923,CH454JG,2018,492.1666666666667,Q44,12F,330684.0,392093.0,E01007217,E02001473,A1,E12000002,E08000015,-39.0,7.959830460556106,0.09039825647264059,6.228153609404827,6.373029900912377,0.8265072968790813,5.61846489393335,0.4643375216523604,0.0,0.06928372026027452,21.332568330405916,1.1135680143053797,-0.8439809635177025,-1.5529587357899277,-1.5164170859228503,-1.242989011835748,-0.6897018910138231,-0.07414075399670582,-0.07757956823376304,-0.224963337842065,-1.054872786188971,-1.623513695207707
924,CH455BG,2018,285.8333333333333,Q44,12F,330668.0,393443.0,E01007229,E02001467,A1,E12000002,E08000015,72.0,6.96379828063122,0.15016160974605078,7.129462591058697,7.296364828848056,1.064343515218697,5.921828345246721,0.9569590347547927,0.0,0.10636462619466502,22.353455614445537,0.541087298693524,-0.44429679505327396,-1.0257272397436379,-0.9789429969496921,-0.9615219529218191,-0.44330643453916446,1.2057459161461666,-0.07757956823376304,0.02835337164248805,-0.6659206124615908,0.2743672262454495
925,CH455LN,2018,800.6666666666666,Q44,12F,330630.0,393493.0,E01007231,E02001467,A1,E12000002,E08000015,-120.0,7.681400600707703,0.1116027510741718,7.67348624774003,7.773453410325263,1.1670076302204846,6.127702664842093,0.556557100444404,0.0012929397919599918,0.060799366616701066,23.41901709740608,0.9535373158737858,-0.7021699651664406,-0.7074940786024323,-0.7012293061416897,-0.8400241982598612,-0.27609282745005076,0.16545619108755083,-0.07544067680117189,-0.28292385668418996,-0.2599478263204036,-0.6427702978321554
926,CH460PE,2018,456.5,Q44,12F,326292.0,389689.0,E01007225,E02001478,A1,E12000002,E08000015,58.0,6.5718490927778825,0.1065056484119309,5.575281839559285,5.683948940406558,0.8587920486292221,4.928282701801841,0.6168273152005664,0.0,0.0798789344983016,18.766205747228,0.3158100877075439,-0.7362582672370337,-1.9348639058798036,-1.9175317305346855,-1.2047816513827547,-1.2502761973275265,0.3220450578369021,-0.07757956823376304,-0.1525825602038441,-2.0326421451625185,-2.2460969806648805
927,CH461SG,2018,274.25,Q44,12F,326668.0,391170.0,E01007203,E02001472,A1,E12000002,E08000015,-15.0,7.650509695791764,0.07553887010644637,5.5931183027282865,5.666511784441378,1.027850488795887,5.165691524694323,1.4048057348653293,0.0,0.031107907572022527,20.990908098695126,0.9357824202904843,-0.943357272883971,-1.9244302528793515,-1.9276819146478557,-1.0047095922553264,-1.0574498860680384,2.369302534145029,-0.07757956823376304,-0.48575985854189285,-1.185043366112616,-0.12929365987196934
928,CH462QQ,2018,240.5,Q44,12F,327355.0,391649.0,E01007204,E02001475,A1,E12000002,E08000015,-112.0,8.817508774703205,0.07849246881104026,4.756613835547036,4.79998694131623,0.6675776193975224,5.30452722943651,1.446233617899073,0.0,0.027065421840974744,21.114326651563584,1.6065282870193887,-0.9236042540594993,-2.4137535711404188,-2.4320868023439726,-1.4310741958635103,-0.9446858510571263,2.476936881928986,-0.07757956823376304,-0.5133759363512959,-1.1380216085033685,0.13681860795984402
929,CH466DE,2018,365.6666666666667,Q44,12F,325854.0,389744.0,E01007221,E02001478,A1,E12000002,E08000015,-38.0,6.295260253457833,0.06542326158506008,7.37805421663452,7.477857941340624,0.9766587711993485,6.381047693078955,0.7187209552574129,0.0,0.1353903930936481,21.914968875919232,0.15683753656352825,-1.011008238884582,-0.8803105876024159,-0.873295693527589,-1.0652923844525823,-0.07032293787451101,0.58677631340019,-0.07757956823376304,0.22664172452484876,-0.8329815336492589,-0.991627926157367
